NFE, Elapsed Time, Approximation Set, Population, Population Size
17840, 16.48631762, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0]]", 40
17880, 16.518837656000002, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0]]", 40
17920, 16.558216201, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0]]", 40
17960, 16.59316574, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0]]", 40
18000, 16.629391881, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0]]", 40
18040, 16.658070413, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0]]", 40
18080, 16.690079249, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0]]", 40
18120, 16.724276788, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0]]", 40
18160, 16.758782326000002, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0]]", 40
18200, 16.789594261, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0]]", 40
18240, 16.820790596000002, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0]]", 40
18280, 16.858163938, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0]]", 40
18320, 16.892786677, "[[1.5][0.0,0.0,0.0,0.0,0.0]]", "[[1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0], [1.5][0.0,0.0,0.0,0.0,0.0]]", 40
