NFE, Elapsed Time, Approximation Set, Population, Population Size
440, 1.4299212540000001, "[[0.0][17.0,0.0,2.0,0.0,0.0]]", "[[0.0][17.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [5.333333333333333][15.0,0.0,4.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][16.0,1.0,2.0,0.0,1.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,1.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,1.0], [0.0][19.0,0.0,1.0,0.0,1.0]]", 40
480, 1.488245319, "[[0.0][17.0,0.0,2.0,0.0,0.0]]", "[[0.0][17.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [5.333333333333333][15.0,0.0,4.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][16.0,1.0,2.0,0.0,1.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,1.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0]]", 40
520, 1.5490129830000001, "[[0.0][17.0,0.0,2.0,0.0,0.0]]", "[[0.0][17.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [5.333333333333333][15.0,0.0,4.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][16.0,1.0,2.0,0.0,1.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,1.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0]]", 40
560, 1.604304551, "[[0.0][17.0,0.0,2.0,0.0,0.0]]", "[[0.0][17.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [1.3333333333333333][14.0,0.0,4.0,0.0,1.0], [1.4814814814814814][14.0,0.0,4.0,0.0,1.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [5.333333333333333][15.0,0.0,4.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][16.0,1.0,2.0,0.0,1.0], [0.0][17.0,0.0,3.0,0.0,0.0]]", 40
600, 1.6575660190000001, "[[0.0][17.0,0.0,2.0,0.0,0.0]]", "[[0.0][17.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [1.3333333333333333][14.0,0.0,4.0,0.0,1.0], [1.4814814814814814][14.0,0.0,4.0,0.0,1.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [5.333333333333333][15.0,0.0,4.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][16.0,1.0,2.0,0.0,1.0]]", 40
640, 1.7184819830000002, "[[0.0][16.0,0.0,1.0,0.0,0.0]]", "[[0.0][16.0,0.0,1.0,0.0,0.0], [0.0][17.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,2.0,0.0,0.0], [0.0][15.0,0.0,3.0,0.0,1.0], [0.0][15.0,0.0,4.0,0.0,0.0], [1.3333333333333333][14.0,0.0,4.0,0.0,1.0], [1.4814814814814814][14.0,0.0,4.0,0.0,1.0], [3.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [5.333333333333333][15.0,0.0,4.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0]]", 40
680, 1.775125749, "[[0.0][16.0,0.0,1.0,0.0,0.0]]", "[[0.0][16.0,0.0,1.0,0.0,0.0], [0.0][15.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,2.0,0.0,0.0], [0.0][15.0,0.0,3.0,0.0,1.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][14.0,1.0,3.0,0.0,1.0], [1.3333333333333333][14.0,0.0,4.0,0.0,1.0], [1.4814814814814814][14.0,0.0,4.0,0.0,1.0], [3.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [5.333333333333333][15.0,0.0,4.0,0.0,0.0], [10.0][14.0,0.0,5.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0]]", 40
720, 1.827850218, "[[0.0][14.0,0.0,2.0,0.0,0.0]]", "[[0.0][14.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,1.0,0.0,0.0], [0.0][15.0,0.0,2.0,0.0,0.0], [0.0][17.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,2.0,0.0,0.0], [0.0][15.0,0.0,3.0,0.0,1.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][14.0,1.0,3.0,0.0,1.0], [1.3333333333333333][14.0,0.0,4.0,0.0,1.0], [1.4814814814814814][14.0,0.0,4.0,0.0,1.0], [2.6666666666666665][14.0,1.0,3.0,0.0,1.0], [3.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.5][14.0,0.0,5.0,0.0,0.0], [5.333333333333333][15.0,0.0,4.0,0.0,0.0], [5.333333333333333][15.0,0.0,4.0,0.0,0.0], [10.0][14.0,0.0,5.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][17.0,0.0,3.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0]]", 40
760, 1.8830139860000001, "[[0.0][14.0,0.0,2.0,0.0,0.0]]", "[[0.0][14.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,1.0,0.0,0.0], [0.0][15.0,0.0,2.0,0.0,0.0], [2.6666666666666665][14.0,0.0,3.0,0.0,1.0], [0.0][17.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,2.0,0.0,0.0], [0.0][15.0,0.0,3.0,0.0,1.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][14.0,1.0,3.0,0.0,1.0], [0.0][14.0,1.0,3.0,0.0,1.0], [1.3333333333333333][14.0,0.0,4.0,0.0,1.0], [1.4814814814814814][14.0,0.0,4.0,0.0,1.0], [2.0][15.0,0.0,4.0,0.0,0.0], [2.6666666666666665][14.0,1.0,3.0,0.0,1.0], [3.0][16.0,0.0,3.0,0.0,0.0], [3.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.5][14.0,0.0,5.0,0.0,0.0], [5.333333333333333][15.0,0.0,4.0,0.0,0.0], [5.333333333333333][15.0,0.0,4.0,0.0,0.0], [10.0][14.0,0.0,5.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][20.0,0.0,0.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0], [0.0][19.0,0.0,1.0,0.0,0.0], [0.0][18.0,0.0,2.0,0.0,0.0]]", 40
800, 1.927803659, "[[0.0][14.0,0.0,2.0,0.0,0.0]]", "[[0.0][14.0,0.0,2.0,0.0,0.0], [0.0][14.0,0.0,2.0,0.0,0.0], [4.0][12.0,0.0,4.0,0.0,0.0], [0.0][16.0,0.0,1.0,0.0,0.0], [0.0][15.0,0.0,2.0,0.0,0.0], [4.0][12.0,0.0,4.0,0.0,1.0], [0.0][13.0,1.0,2.0,0.0,2.0], [2.6666666666666665][14.0,0.0,3.0,0.0,1.0], [5.333333333333333][14.0,0.0,4.0,0.0,0.0], [5.333333333333333][14.0,0.0,4.0,0.0,0.0], [0.0][17.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,2.0,0.0,0.0], [0.0][15.0,0.0,3.0,0.0,1.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][14.0,1.0,3.0,0.0,1.0], [0.0][14.0,1.0,3.0,0.0,1.0], [1.3333333333333333][14.0,0.0,4.0,0.0,1.0], [1.4814814814814814][14.0,0.0,4.0,0.0,1.0], [2.0][15.0,0.0,4.0,0.0,0.0], [2.0][13.0,1.0,4.0,0.0,1.0], [2.6666666666666665][14.0,1.0,3.0,0.0,1.0], [3.0][16.0,0.0,3.0,0.0,0.0], [3.0][16.0,0.0,3.0,0.0,0.0], [3.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.5][14.0,0.0,5.0,0.0,0.0], [5.333333333333333][15.0,0.0,4.0,0.0,0.0], [5.333333333333333][15.0,0.0,4.0,0.0,0.0]]", 40
840, 1.9844957250000002, "[[0.0][14.0,0.0,2.0,0.0,0.0]]", "[[0.0][14.0,0.0,2.0,0.0,0.0], [0.0][14.0,0.0,2.0,0.0,0.0], [4.0][12.0,0.0,4.0,0.0,0.0], [0.0][16.0,0.0,1.0,0.0,0.0], [0.0][15.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,1.0,0.0,0.0], [4.0][12.0,0.0,4.0,0.0,1.0], [4.0][12.0,0.0,4.0,0.0,1.0], [0.0][13.0,1.0,2.0,0.0,2.0], [0.0][13.0,1.0,2.0,0.0,2.0], [0.8][11.0,1.0,4.0,0.0,2.0], [2.0][13.0,0.0,5.0,0.0,0.0], [2.6666666666666665][14.0,0.0,3.0,0.0,1.0], [2.6666666666666665][14.0,0.0,4.0,0.0,0.0], [5.333333333333333][14.0,0.0,4.0,0.0,0.0], [5.333333333333333][14.0,0.0,4.0,0.0,0.0], [0.0][17.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,2.0,0.0,0.0], [0.0][15.0,0.0,3.0,0.0,1.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][14.0,1.0,3.0,0.0,1.0], [0.0][14.0,1.0,3.0,0.0,1.0], [0.0][15.0,1.0,2.0,0.0,1.0], [0.0][15.0,0.0,4.0,0.0,0.0], [1.3333333333333333][14.0,0.0,4.0,0.0,1.0], [1.4814814814814814][14.0,0.0,4.0,0.0,1.0], [2.0][15.0,0.0,4.0,0.0,0.0], [2.0][13.0,1.0,4.0,0.0,1.0], [2.6666666666666665][14.0,1.0,3.0,0.0,1.0], [3.0][16.0,0.0,3.0,0.0,0.0], [3.0][16.0,0.0,3.0,0.0,0.0], [3.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0], [4.0][16.0,0.0,3.0,0.0,0.0]]", 40
880, 2.0356421950000003, "[[2.0][11.0,0.0,3.0,0.0,1.0]]", "[[2.0][11.0,0.0,3.0,0.0,1.0], [0.0][14.0,0.0,2.0,0.0,0.0], [0.0][14.0,0.0,2.0,0.0,0.0], [0.0][13.0,0.0,3.0,0.0,0.0], [2.9999999999999996][11.0,0.0,3.0,1.0,1.0], [4.0][12.0,0.0,4.0,0.0,0.0], [6.4][11.0,0.0,5.0,0.0,0.0], [0.0][16.0,0.0,1.0,0.0,0.0], [0.0][15.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,1.0,0.0,0.0], [1.0588235294117647][12.0,1.0,3.0,0.0,1.0], [1.3333333333333333][13.0,1.0,2.0,0.0,1.0], [1.4117647058823528][13.0,1.0,2.0,0.0,1.0], [2.6666666666666665][14.0,0.0,3.0,0.0,0.0], [2.6666666666666665][14.0,0.0,3.0,0.0,0.0], [2.6666666666666665][14.0,0.0,3.0,0.0,0.0], [4.0][12.0,0.0,4.0,0.0,1.0], [4.0][12.0,0.0,4.0,0.0,1.0], [0.0][13.0,1.0,2.0,0.0,2.0], [0.0][13.0,1.0,2.0,0.0,2.0], [0.0][13.0,0.0,3.0,0.0,2.0], [0.8][11.0,1.0,4.0,0.0,2.0], [2.0][13.0,0.0,5.0,0.0,0.0], [2.6666666666666665][14.0,0.0,3.0,0.0,1.0], [2.6666666666666665][14.0,0.0,4.0,0.0,0.0], [2.6666666666666665][14.0,0.0,4.0,0.0,0.0], [5.333333333333333][14.0,0.0,4.0,0.0,0.0], [5.333333333333333][14.0,0.0,4.0,0.0,0.0], [0.0][17.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][16.0,0.0,3.0,0.0,0.0], [0.0][17.0,0.0,2.0,0.0,0.0], [0.0][15.0,0.0,3.0,0.0,1.0], [0.0][15.0,0.0,4.0,0.0,0.0], [0.0][14.0,1.0,3.0,0.0,1.0], [0.0][14.0,1.0,3.0,0.0,1.0]]", 40
920, 2.0992650580000003, "[[1.4117647058823528][12.0,0.0,2.0,0.0,0.0]]", "[[1.4117647058823528][12.0,0.0,2.0,0.0,0.0], [0.0][13.0,0.0,1.0,0.0,1.0], [2.0][11.0,0.0,3.0,0.0,1.0], [0.0][14.0,0.0,2.0,0.0,0.0], [0.0][14.0,0.0,2.0,0.0,0.0], [0.0][13.0,0.0,3.0,0.0,0.0], [0.8][10.0,0.0,4.0,0.0,2.0], [2.0][14.0,0.0,2.0,0.0,0.0], [2.9999999999999996][11.0,0.0,3.0,1.0,1.0], [4.0][12.0,0.0,4.0,0.0,0.0], [6.4][11.0,0.0,5.0,0.0,0.0], [0.0][16.0,0.0,1.0,0.0,0.0], [0.0][15.0,0.0,2.0,0.0,0.0], [0.0][16.0,0.0,1.0,0.0,0.0], [0.0][16.0,0.0,1.0,0.0,0.0], [0.0][14.0,1.0,1.0,0.0,1.0], [1.0588235294117647][12.0,1.0,3.0,0.0,1.0], [1.0588235294117647][11.0,1.0,3.0,0.0,2.0], [1.3333333333333333][13.0,1.0,2.0,0.0,1.0], [1.4117647058823528][13.0,1.0,2.0,0.0,1.0], [1.6][10.0,0.0,5.0,0.0,2.0], [2.6666666666666665][14.0,0.0,3.0,0.0,0.0], [2.6666666666666665][14.0,0.0,3.0,0.0,0.0], [2.6666666666666665][14.0,0.0,3.0,0.0,0.0], [4.0][12.0,0.0,4.0,0.0,1.0], [4.0][12.0,0.0,4.0,0.0,1.0], [0.0][13.0,1.0,2.0,0.0,2.0], [0.0][13.0,1.0,2.0,0.0,2.0], [0.0][13.0,0.0,3.0,0.0,2.0], [0.0][13.0,1.0,2.0,0.0,2.0], [0.8][11.0,1.0,4.0,0.0,2.0], [1.6][11.0,1.0,4.0,0.0,2.0], [1.6][11.0,1.0,4.0,0.0,2.0], [2.0][13.0,0.0,5.0,0.0,0.0], [2.0][13.0,0.0,4.0,0.0,1.0], [2.6666666666666665][14.0,0.0,3.0,0.0,1.0], [2.6666666666666665][14.0,0.0,4.0,0.0,0.0], [2.6666666666666665][14.0,0.0,4.0,0.0,0.0], [3.5][13.0,1.0,3.0,0.0,1.0], [5.333333333333333][14.0,0.0,4.0,0.0,0.0]]", 40
